rw,r,Tu,Hu,Tl,Hl,L,Kw,y
0.074843824,15642.025,90669.43,1006.85504,86.76145,763.014,1317.41,10568.35,34.31453
0.12988251,7623.599,79135.555,999.53955,83.42843,818.8248,1627.0946,11204.865,65.45272
0.102648884,22625.115,91099.42,996.0929,94.99245,796.3599,1428.8784,11103.524,51.106316
0.14590658,6614.4233,109497.35,1054.3973,88.006676,805.80804,1458.0939,11731.6875,132.38707
0.06594201,13818.956,102647.195,1049.9022,94.926346,744.34314,1475.1912,10758.402,30.37947
0.104906954,1011.9533,66096.43,1081.593,65.15561,778.1036,1603.2858,11977.887,77.940315
0.050073057,41443.18,112287.31,1040.3887,97.49663,772.4152,1479.8027,11583.89,16.500788
0.06484977,19340.143,114409.555,1098.3221,97.6459,757.19965,1205.9861,11580.72,43.1657
0.079411514,10716.914,67807.47,1012.1467,71.603745,727.4844,1471.8186,11440.551,43.66015
0.09075128,32018.752,90096.28,1097.8107,88.969894,742.1482,1574.248,10296.633,59.9567
0.08514464,2844.2476,89543.55,1026.0001,70.61887,777.14294,1583.4436,10022.591,35.753918
0.060407396,5089.19,78455.23,1029.9032,80.45838,701.22314,1634.9136,11024.103,25.362888
0.06860429,15770.167,101174.33,995.91925,79.75326,756.4408,1278.133,11721.169,32.36415
0.12406657,35094.625,73106.9,994.2971,89.611305,769.67365,1639.3715,10818.925,71.17682
0.08757995,24063.791,83004.57,1026.7502,89.93479,763.9433,1577.3219,10707.345,42.833572
0.091597155,31517.092,77578.484,1100.0242,71.12323,753.2274,1517.7856,11113.977,66.567314
0.1159554,1543.8821,106521.125,1103.6046,66.90362,732.0146,1488.7968,11873.039,124.23037
0.12788813,20521.62,88780.48,1090.8909,88.04091,722.25665,1473.8644,10591.295,135.03099
0.10028924,10061.754,68924.695,1025.6078,68.47148,764.4893,1459.3562,10539.299,59.224194
0.074380144,11715.811,68978.95,1105.7913,107.727615,726.4279,1356.8365,11621.302,56.325256
0.11806864,18859.365,71975.01,1069.7656,102.1389,760.73047,1175.3962,11705.494,133.69202
0.07642968,26727.512,100494.97,1052.1561,98.73338,716.5596,1660.6917,10581.973,39.14933
0.0911585,15966.411,70029.36,1071.3827,84.65,810.0454,1577.0043,10873.056,46.848038
0.08422522,18690.645,78308.27,1099.0916,93.60724,718.47577,1490.8478,11064.289,62.734814
0.05388213,10645.289,68013.055,998.95166,108.889206,783.33936,1262.4342,12017.397,18.691406
0.14784198,1245.2401,83542.37,1023.735,92.94879,725.6569,1679.9446,11645.465,140.84651
0.12811874,29524.217,66514.8,1032.5576,109.89334,703.0302,1577.0852,11888.574,127.211914
0.11342463,31704.988,79528.78,1030.3843,76.615906,767.61206,1563.0625,9995.658,67.46242
0.13925433,3126.9265,68503.21,1088.1017,106.00307,743.6855,1345.3036,11791.526,182.44028
0.099242106,38688.523,73113.016,1097.8892,109.1586,749.534,1550.6741,11873.48,82.16593
0.084164046,39630.273,90242.35,999.064,96.95918,771.88696,1288.7393,9855.879,38.522484
0.06416435,23153.406,111402.31,1010.7724,85.049904,765.37897,1277.6022,11628.642,28.807808
0.13717552,23294.527,98260.55,1077.9812,109.997986,762.0381,1186.5304,11945.737,186.10606
0.119462736,6331.357,75637.195,1084.816,75.51918,707.51416,1170.0704,11983.493,171.4442
0.12033669,4417.626,74854.8,1104.0529,109.194534,812.7688,1441.7684,11066.856,101.17447
0.08838823,2922.9424,106553.664,1018.07745,90.863075,793.0534,1520.4547,10439.776,37.80526
0.0759109,7560.6465,97882.56,1025.3041,92.38234,794.6804,1424.1389,10399.365,30.407356
0.09387136,8324.556,101176.44,1022.30524,112.74462,704.4712,1314.4521,11326.08,75.52429
0.1419812,47550.53,85906.26,1004.7605,106.94787,733.5646,1197.6124,11065.072,156.94316
0.0900891,14732.836,73384.84,1101.6951,114.93328,726.09125,1201.8623,10207.4375,81.04446
0.06502821,44774.785,80551.21,1043.0088,66.42329,765.95685,1566.2186,10548.006,24.716213
0.060952026,31507.178,100684.68,1061.9022,100.81169,804.5368,1459.9453,10010.888,20.563183
0.14225118,16277.796,110377.19,1097.1815,105.17553,762.64734,1598.4163,10834.456,143.06396
0.14787932,19119.52,98690.12,1081.6752,85.10426,814.3162,1588.0172,10100.745,115.71691
0.10643984,17067.127,73092.6,1022.0123,98.74466,724.03973,1455.4304,11903.199,86.25183
0.06334278,11592.282,102007.16,1051.7758,77.15818,808.16614,1157.6853,11214.421,29.655174
0.05449223,35808.26,102111.43,1058.3555,67.66658,708.76904,1194.346,11880.286,32.34459
0.10173761,22783.03,74877.06,1003.5459,89.88227,802.06116,1547.0121,10803.633,45.528427
0.13967052,26181.537,74267.26,1092.9862,65.62099,714.5892,1487.5634,11903.416,182.92415
0.12937379,19015.066,95363.18,1061.7208,110.69659,719.11334,1368.5914,10673.0205,139.51262
0.097245894,48224.82,85321.67,1015.41187,108.29543,742.75037,1415.7501,10421.78,59.380318
0.1074262,2323.7905,76456.69,1098.7406,96.37335,732.02844,1136.5867,11787.903,137.03851
0.11937782,30573.842,74077.99,1028.8208,110.370705,763.71857,1127.3882,10214.431,106.756546
0.11163214,17351.95,83845.336,1000.2393,100.725395,727.4181,1381.9514,10081.774,77.50172
0.059106704,35244.723,110554.625,1066.4955,95.2279,802.1482,1424.5278,10978.991,22.318922
0.077667564,47103.926,77501.53,1046.7653,89.82313,797.57,1640.6597,10080.719,28.936712
0.06661087,4463.5835,80689.266,998.09534,87.149254,807.85535,1217.8713,12041.041,26.145102
0.08074968,25150.205,64610.617,1058.1765,107.82942,745.3052,1654.7083,11478.485,44.34125
0.14262404,16837.715,68510.63,1030.0682,87.75652,720.56335,1541.8546,11220.645,142.53278
0.09573859,39933.348,114442.09,1021.1168,83.68426,725.67444,1184.6815,11888.056,84.76684
0.11917126,24320.232,97380.03,1096.1757,113.460754,760.13556,1327.9774,10761.321,120.74561
0.12436304,7280.449,84809.81,1085.9678,63.99988,783.2044,1317.1775,11273.278,124.49036
0.1269435,3146.9343,77711.625,1013.5942,87.70219,748.7201,1282.3491,11702.815,121.3449
0.13194278,571.4352,68544.88,1044.1221,87.936424,792.14703,1339.9492,10098.765,103.21684
0.13417602,43244.1,107476.43,1102.1605,82.4249,738.2853,1278.0679,11498.147,182.87047
0.06674889,4131.2246,102533.875,1046.4287,101.736534,778.2152,1616.8732,12024.324,27.869104
0.061040077,23421.299,80010.45,1006.70905,71.32638,736.08655,1346.4731,11841.127,27.775215
0.059703633,49286.457,86429.914,1011.854,115.646324,779.057,1631.8693,11575.948,18.465147
0.08018805,30511.041,97711.65,1086.8329,88.19748,710.8198,1315.4839,10559.452,60.74307
0.05506336,44657.324,79970.26,994.8945,112.86928,782.8038,1603.5583,11213.164,14.108633
0.10753533,7024.3203,69745.945,1054.2815,115.01593,790.6349,1412.305,10085.208,68.12443
0.10547473,49982.91,102432.5,1013.5495,77.191864,717.85333,1194.1316,10639.107,91.30909
0.07601538,19678.826,97500.49,1011.32434,77.87331,762.3218,1358.1411,11022.7705,36.548904
0.0935027,27506.432,85110.53,1021.98663,96.52322,729.3714,1292.9849,11660.356,72.10796
0.072695024,43126.402,88586.8,1082.2218,70.34119,700.6172,1409.5414,10331.139,46.265297
0.07038391,10110.14,94720.0,992.9838,110.46211,746.8845,1648.2336,10480.33,24.312386
0.12460718,17990.898,94088.48,1026.2192,71.75222,770.08496,1590.3986,10407.385,81.0772
0.14280504,15565.88,77650.67,1023.7902,109.95652,818.5967,1650.3633,10064.654,79.64829
0.1414795,27167.166,101557.48,1086.4625,108.650246,752.91864,1301.9247,10436.149,166.63129
0.06075478,33872.457,93035.9,1070.2211,79.6341,762.1947,1331.555,10402.191,27.837126
0.08621675,16208.39,102558.49,1077.473,69.13858,780.2512,1349.2297,10224.426,52.338608
0.06793837,8711.228,95658.71,1099.1678,67.3689,818.53406,1268.3495,10810.06,34.563633
0.08234512,43730.09,102074.72,993.7676,99.090904,755.8588,1562.6016,10864.155,35.125515
0.065842465,45319.453,109854.555,1009.3847,82.01834,761.2881,1128.094,11689.499,34.884827
0.1123048,47972.77,110796.2,1051.0782,77.66038,759.241,1248.5035,10952.737,100.51358
0.067238376,8638.078,63824.086,1041.8118,87.81473,734.78986,1428.0769,11695.823,35.62507
0.09375755,41772.76,75971.66,994.4234,89.68683,775.6347,1321.8236,11426.6,51.94472
0.065950185,7724.756,88411.61,1050.094,112.52988,802.5361,1640.8373,11937.539,24.569427
0.08659951,43359.18,69431.4,1025.3187,99.4752,725.26733,1356.3163,9860.5205,51.20989
0.14291403,40160.17,115468.06,1084.4363,101.730965,752.7078,1124.4359,11821.19,220.84691
0.14394705,33650.297,70056.336,1014.45294,115.59069,772.2209,1200.8937,11966.737,155.41092
0.07359376,41323.246,103616.64,1051.2319,81.90751,757.14667,1652.4578,11778.65,35.55629
0.09196461,23049.51,79814.51,992.21484,96.78151,764.28265,1392.6805,11601.776,50.223488
0.078638494,23689.154,85208.93,1090.7297,73.70694,779.33356,1663.4204,10908.005,39.534016
0.09901079,15511.01,82476.68,1053.7794,87.26548,818.24744,1215.8545,10070.293,59.746532
0.123990506,8463.28,80995.984,1022.1579,87.42084,756.0268,1661.6392,11606.001,89.167435
0.11227596,902.99316,84064.11,1032.6256,115.95396,817.839,1593.6951,9891.487,52.634388
0.06445899,6033.439,78552.414,1064.9749,103.1041,751.15155,1345.0503,11539.423,35.074215
0.067129865,17827.148,82443.88,1101.9729,98.44068,773.2403,1571.2913,10581.301,31.280258
0.08367746,41055.07,66898.53,1067.3647,95.41192,731.3519,1399.5085,11649.246,61.278465
0.055762596,6186.3906,63673.383,1028.4398,83.516914,758.8416,1252.0188,10488.992,22.023615
0.11362948,41494.04,84819.4,1026.6954,76.56634,743.94867,1653.3073,10284.059,70.86476
0.09967579,4777.8843,67348.16,1016.90027,99.90753,742.5159,1562.8572,11467.672,62.59472
0.0657337,17806.63,83643.9,1039.418,85.118576,759.86774,1369.5485,11280.798,31.175457
0.10647653,7391.753,88244.02,1074.6323,113.95286,798.2482,1195.2301,10921.515,89.496086
0.1263172,28959.93,63402.88,1053.6538,109.24063,714.51685,1419.3367,10800.683,128.48186
0.076892346,47206.742,114103.484,1069.835,82.547646,802.2644,1439.3358,10561.665,36.341694
0.07792001,19894.459,83948.914,1025.266,97.10696,744.91095,1209.2365,10346.452,45.602737
0.057225216,19278.992,80678.65,1079.9061,82.67173,713.18787,1156.9248,11774.788,38.299343
0.10808447,5098.9263,67951.4,1005.12396,70.9315,702.7736,1236.3241,10386.367,92.53235
0.10432335,35321.105,93387.555,1096.6985,108.96055,754.35266,1612.1006,11672.453,84.36273
0.07016298,48394.99,77382.625,1060.1477,92.034996,703.78046,1263.1998,10615.026,46.17437
0.13902599,39701.953,107864.81,1000.9563,83.32338,747.9276,1268.9281,10552.471,126.2392
0.11370396,28299.58,108444.69,1032.3667,115.29808,794.562,1338.9882,11491.9795,82.403946
0.10516414,9139.612,89231.14,1011.9893,84.14743,789.751,1427.635,11181.006,60.121655
0.10455437,3757.928,81604.13,1036.1844,75.16802,726.9366,1422.9296,11466.067,85.056694
0.123537526,11545.324,106286.734,1078.329,63.339104,790.808,1233.7622,10332.608,114.13173
0.14240795,31755.666,74644.53,1063.3083,105.98668,791.8597,1506.5526,9978.044,113.6545
0.14761025,35158.562,114112.34,1089.0525,85.28332,732.7333,1137.9945,10895.448,230.03572
0.089469805,4390.989,93440.93,990.9963,64.22388,751.1229,1186.958,9864.479,49.853916
0.05672034,8406.564,65859.35,1011.07635,91.90009,753.36096,1322.012,9994.61,19.661364
0.13132043,32211.125,94932.62,1024.8367,96.56515,727.5449,1487.3553,11930.428,128.05351
0.13003923,12255.102,95759.54,1093.5454,68.084816,753.48834,1670.0526,9960.951,106.84389
0.12050421,35690.547,100678.484,993.7898,73.09428,764.24713,1534.7589,10734.628,72.60675
0.0763575,24711.64,94219.37,1095.5288,68.454094,702.0597,1645.263,11722.821,51.155327
0.12079084,1184.6886,93815.64,1065.6179,77.43545,777.2611,1329.9716,11723.709,115.628746
0.11768184,19020.771,75921.25,1102.8043,72.05617,819.9701,1499.9086,10565.14,85.979805
0.12971142,40662.535,87503.24,1092.803,113.307465,743.14056,1351.8152,11726.897,159.03435
0.12837403,16445.867,106051.76,1082.2117,101.571396,787.68225,1252.8926,11664.134,140.7108
0.102423705,37624.285,64592.6,1103.3397,112.15754,741.8483,1659.1388,10345.412,74.01014
0.09805325,4196.0903,90710.984,1060.4805,65.57755,716.57733,1502.5222,10851.71,74.60026
0.06768924,28220.484,85305.32,994.7681,103.18541,758.8274,1362.197,10714.016,26.651579
0.092448555,17416.885,87779.484,1105.9672,86.869484,733.91125,1616.0914,10599.857,65.26676
0.1283019,43987.777,113029.57,1076.0096,84.72672,759.8544,1611.0234,10325.172,103.96253
0.091030866,47242.34,114100.305,1018.11017,112.22198,709.69183,1301.6233,10593.131,65.086494
0.05280471,16800.557,74024.13,1054.4353,77.794655,807.9527,1438.7797,11270.938,16.883968
0.09316019,24539.191,106223.695,1091.9077,90.13913,739.0212,1534.0612,10514.751,65.67734
0.0838599,16157.466,88055.39,1093.2993,89.813614,725.8152,1131.1469,9918.566,70.89486
0.14342216,16773.084,97764.88,1046.3956,111.323906,772.25604,1155.6838,9863.767,149.82191
0.10178769,38985.465,91028.33,1035.5757,66.82643,735.0063,1549.9899,10064.956,63.119663
0.091672756,17010.38,104879.18,1022.4948,76.90233,713.026,1496.184,11449.648,62.209324
0.063158,18231.377,88668.66,1104.7104,63.64401,758.43195,1326.48,10192.3,33.24221
0.07453574,43921.94,68979.984,1030.1952,66.658264,775.85486,1163.8333,11548.563,43.807625
0.11271924,21194.023,91373.34,1083.9601,109.853424,785.09357,1464.3844,10740.862,87.05089
0.10614072,21758.924,98720.0,1061.8907,82.9185,751.2436,1429.7134,10754.125,82.18627
0.11357427,8068.891,86587.9,1097.9966,77.197105,736.21594,1604.576,11895.891,107.943
0.06350905,41840.59,90278.19,1015.4618,84.28785,790.1433,1479.9373,10262.476,19.754295
0.06675535,19084.83,107378.25,1095.3453,68.564224,784.8026,1178.2412,10860.368,39.922836
0.06475693,7100.336,93480.91,1010.1969,81.53147,759.5007,1630.4504,10460.885,21.14947
0.1414514,45579.867,103985.61,1088.8262,70.06553,738.19495,1392.9526,11465.306,178.74516
0.1470327,3832.5789,110712.18,1096.2915,86.4204,811.60236,1543.9625,11052.875,137.16641
0.06463393,175.15,74330.87,1002.9555,83.33428,786.28986,1482.0917,10374.339,19.876682
0.09935976,37309.53,64007.02,1083.3041,73.09011,803.5314,1237.3438,10680.2705,74.340744
0.058791965,19387.385,76897.66,997.98126,98.62321,735.2184,1382.0264,11146.028,22.97066
0.1264668,41152.63,92136.93,1072.3867,83.87515,728.7097,1628.4197,11741.632,123.43518
0.111701176,16017.912,71801.87,1053.3206,113.373764,769.9296,1565.13,11446.987,80.85717
0.10897306,25134.406,75128.92,1071.135,101.247665,755.0135,1290.2524,10017.036,91.047646
0.106038816,37277.21,88811.31,1080.9382,100.57869,782.6858,1427.123,10945.352,80.36337
0.11513483,20161.604,105486.85,1028.4075,90.70207,776.6332,1312.9628,10089.522,80.03058
0.12898965,21192.506,63983.016,1019.4167,102.885994,745.5486,1228.3008,11579.975,133.73338
0.08615951,33145.74,108594.13,990.3512,87.17361,801.89355,1565.3854,9930.543,27.785269
0.09660559,2895.5588,90236.88,1013.2634,85.10836,816.05133,1639.9618,11202.25,39.34454
0.08167973,41726.555,67979.45,1052.9294,109.03403,712.2651,1273.6901,11487.108,64.16194
0.06564614,11821.278,80883.4,1046.67,72.96344,797.6738,1663.7715,11128.217,22.493402
0.0841929,13779.033,102620.625,1067.976,101.01782,722.2183,1181.0483,11882.729,77.14054
0.13374405,47997.953,86103.44,1087.7803,70.56837,766.29333,1605.8652,10803.185,120.2238
0.09680621,37115.64,110886.73,1034.9076,87.38977,754.9821,1244.5941,11729.619,77.16855
0.14386341,620.893,90409.14,1043.61,67.20423,811.582,1412.0366,11788.349,124.608185
0.07827942,27268.438,114318.266,1061.9785,82.69857,816.7849,1280.8296,10240.698,37.59696
0.06629343,10752.404,98931.164,1086.1157,82.55224,719.8857,1450.5582,11267.254,39.17879
0.07508762,38926.58,91884.56,1070.4679,99.631546,785.7656,1442.7421,10997.572,38.3313
0.056539606,3254.1035,69596.46,1079.886,93.723755,756.1972,1566.5135,11641.421,24.124107
0.090733446,8114.9546,66333.73,1041.085,71.076126,776.4496,1386.9121,10278.217,50.47533
0.12312401,25760.035,95977.17,1085.2225,70.298004,710.3217,1282.114,10188.398,140.40826
0.0659611,37977.83,68741.52,1069.7123,104.24264,790.45105,1167.818,10370.111,33.81246
0.101387955,15301.865,92079.195,1092.0115,93.252495,753.6403,1245.9067,11674.883,101.76859
0.12108206,39822.85,68895.18,1024.2399,81.78693,805.5615,1346.3589,10483.466,77.735855
0.087637156,19639.479,90481.375,997.40753,84.371605,749.2333,1661.532,11093.101,39.829338
0.07633691,8557.873,78015.734,1096.1011,73.227005,767.3614,1499.6798,11866.078,47.44511
0.09610186,3011.7324,108305.266,1016.83826,109.61103,793.5144,1330.927,11306.459,54.841984
0.061845403,20486.893,111102.68,1007.1123,103.335655,802.4919,1600.571,11242.667,17.242111
0.1401982,25531.37,63791.117,996.9949,63.4598,710.36395,1387.9241,10563.44,132.8113
0.11963291,29626.627,103654.125,1102.1145,83.570816,757.7679,1658.3287,11049.952,102.439545
0.08589392,19850.625,68239.836,1020.8062,115.42689,731.16,1328.9197,10747.349,54.120125
0.115966305,11451.552,77193.445,1046.5867,67.6319,729.038,1518.4751,10846.746,95.05607
0.086982794,824.9909,81144.51,1061.4116,83.27974,788.88214,1375.7859,10125.031,47.52769
0.09327819,23217.078,72332.484,1029.138,70.10902,819.9861,1147.1636,10495.333,51.93823
0.10025365,8514.177,112761.984,1025.8593,93.73349,779.91656,1120.3745,10127.437,69.813
0.12621786,9096.325,72383.96,1017.5021,85.08059,728.8402,1600.7837,10121.577,90.74589
0.08798274,5768.0884,109170.33,1108.9688,100.617226,704.6005,1601.6267,10959.519,67.09418
0.12188985,9593.478,87650.766,1036.7561,63.262234,706.70233,1422.4204,10776.677,115.55518
0.07096038,10156.32,107993.65,991.3197,80.637985,761.5671,1516.041,10410.565,24.894352
0.09943986,13266.674,68539.76,1074.1204,73.31032,737.3382,1300.7784,10872.239,86.86665
0.10190428,24835.809,63687.773,1046.4845,89.406006,803.72675,1351.6426,10250.315,59.73294
0.076266885,7985.1973,96026.43,1018.22705,82.38439,817.3699,1370.9518,11326.962,30.222998
0.12311485,15877.255,95742.97,1013.4245,110.83878,799.9023,1597.921,11271.529,71.314964
0.065318376,28919.76,71907.3,1094.3628,66.595894,743.9004,1243.8234,10887.222,40.967434
0.051429637,15264.758,75550.4,1066.0652,72.902504,751.83075,1233.5155,11041.365,23.32492
0.09069348,32668.31,92595.4,1070.8086,65.87799,795.3717,1428.4271,10186.282,50.467686
0.13121673,26936.916,78130.3,1089.0787,91.893776,785.4335,1674.2628,10107.438,98.47245
0.11909926,8551.939,65459.64,1101.7905,73.67384,767.1844,1253.4474,10207.82,120.374374
0.08491876,44339.43,78545.97,1086.2627,67.18132,802.34985,1285.3368,10948.202,54.457767
0.093812644,5690.39,109583.414,1015.49945,104.600006,779.7781,1562.662,10275.012,42.723476
0.053804815,32555.355,96899.27,1019.51935,109.77146,721.6399,1468.4613,10578.16,19.490854
0.12912956,9848.763,107014.75,1068.8839,102.95228,729.3065,1317.3822,10130.777,135.84328
0.095758535,24178.941,101388.664,1090.4456,88.24809,813.26855,1405.8853,11009.825,62.21545
0.053781074,44709.867,75616.77,1076.9362,75.61144,747.1937,1382.9636,10290.879,22.252707
0.05668911,45161.035,67586.17,1012.91205,96.13672,701.7567,1651.764,9986.17,18.966211
0.13224955,26801.047,78363.69,1012.7598,72.83231,758.97736,1122.1309,11831.449,144.78426
0.14805695,26664.408,87197.02,1099.2369,68.86558,784.6998,1309.5248,12036.72,195.63506
0.09170349,19711.852,104424.66,1025.6461,102.988174,712.8332,1161.0753,9892.623,70.113976
0.09966742,48900.41,69862.08,1101.811,112.87888,756.0332,1658.5126,10251.267,66.460686
0.08506306,32794.48,95969.23,1049.0076,113.78453,771.05536,1160.7869,11580.784,62.77939
0.1067626,4682.1953,97678.14,1078.2471,99.67473,748.04364,1284.6665,10006.381,91.66254
0.14382665,7039.7173,86856.734,1019.94904,89.42399,779.8099,1383.4598,11651.369,130.06276
0.127367,20758.584,72524.164,1001.15594,76.49262,787.63855,1535.6294,11361.197,79.755486
0.11967962,5240.046,94326.45,1035.1802,71.4481,785.9762,1232.2972,11148.347,100.47285
0.14407112,28436.16,96492.87,1066.969,114.70481,747.7484,1547.5002,11596.216,154.70363
